Order_ID,Order_Date,Order_Month,Category,Region,Gross_Amount,Final_Status,Delivery_Days,Customer_Rating,Net_Revenue
ORD01484,2023-12-30,2023-12,Điện thoại & Phụ kiện,Đà Nẵng,4380000.0,Delivered,3,1.0,4380000.0
ORD01485,2023-02-08,2023-02,Thời trang,Cần Thơ,3840000.0,Delivered,4,2.0,3840000.0
ORD01486,2023-01-15,2023-01,Mỹ phẩm,Hải Phòng,2300000.0,Delivered,8,3.0,2300000.0
ORD01487,2023-01-04,2023-01,Thời trang,Đà Nẵng,4510000.0,Delivered,4,2.0,4510000.0
ORD01488,2023-12-15,2023-12,Thời trang,TP.HCM,450000.0,Delivered,8,2.0,450000.0
ORD01489,2023-07-29,2023-07,Nhà cửa & Đời sống,Đà Nẵng,110000.0,Delivered,4,4.0,110000.0
ORD01490,2023-06-10,2023-06,Mỹ phẩm,Hải Phòng,3920000.0,Delivered,9,4.0,3920000.0
ORD01491,2023-01-16,2023-01,Nhà cửa & Đời sống,Hà Nội,3700000.0,Delivered,6,1.0,3700000.0
ORD01492,2023-04-18,2023-04,Thời trang,Đà Nẵng,2830000.0,Delivered,1,1.0,2830000.0
ORD01493,2023-11-07,2023-11,Điện thoại & Phụ kiện,Cần Thơ,1860000.0,Delivered,13,3.0,1860000.0
ORD01494,2023-08-15,2023-08,Điện thoại & Phụ kiện,Cần Thơ,2730000.0,Delivered,10,4.0,2730000.0
ORD01495,2023-06-19,2023-06,Mỹ phẩm,Cần Thơ,1950000.0,Delivered,2,5.0,1950000.0
ORD01496,2023-02-03,2023-02,Điện thoại & Phụ kiện,Hà Nội,240000.0,Delivered,7,1.0,240000.0
ORD01497,2023-09-08,2023-09,Điện thoại & Phụ kiện,Hải Phòng,4980000.0,Delivered,10,1.0,4980000.0
ORD01498,2023-09-04,2023-09,Thời trang,TP.HCM,4100000.0,Returned,7,0.0,0.0
ORD01499,2023-09-26,2023-09,Thời trang,Hải Phòng,2880000.0,Delivered,3,4.0,2880000.0
ORD01500,2023-05-21,2023-05,Thời trang,Hà Nội,2030000.0,Delivered,1,3.0,2030000.0
ORD01501,2023-10-01,2023-10,Điện thoại & Phụ kiện,Cần Thơ,2070000.0,Canceled,8,0.0,0.0
ORD01502,2023-04-06,2023-04,Điện thoại & Phụ kiện,Hải Phòng,3580000.0,Delivered,13,2.0,3580000.0
ORD01503,2023-08-15,2023-08,Thời trang,TP.HCM,4200000.0,Canceled,13,0.0,0.0
ORD01504,2023-02-08,2023-02,Nhà cửa & Đời sống,Cần Thơ,4300000.0,Delivered,10,2.0,4300000.0
ORD01505,2023-10-29,2023-10,Mỹ phẩm,TP.HCM,3140000.0,Delivered,11,2.0,3140000.0
ORD01506,2023-01-29,2023-01,Nhà cửa & Đời sống,Đà Nẵng,730000.0,Delivered,11,2.0,730000.0
ORD01507,2023-11-14,2023-11,Mỹ phẩm,TP.HCM,2990000.0,Returned,10,0.0,0.0
ORD01508,2023-09-02,2023-09,Thời trang,Cần Thơ,270000.0,Delivered,7,2.0,270000.0
ORD01509,2023-08-24,2023-08,Điện thoại & Phụ kiện,Đà Nẵng,730000.0,Delivered,10,1.0,730000.0
ORD01510,2023-07-04,2023-07,Thời trang,Cần Thơ,3710000.0,Delivered,8,4.0,3710000.0
ORD01511,2023-09-29,2023-09,Thời trang,Cần Thơ,3390000.0,Delivered,1,5.0,3390000.0
ORD01512,2023-08-24,2023-08,Thời trang,Đà Nẵng,3670000.0,Delivered,3,5.0,3670000.0
ORD01513,2023-08-27,2023-08,Thời trang,TP.HCM,2600000.0,Delivered,13,2.0,2600000.0
ORD01514,2023-09-23,2023-09,Thời trang,Hà Nội,4370000.0,Delivered,2,5.0,4370000.0
ORD01515,2023-12-25,2023-12,Điện thoại & Phụ kiện,Hà Nội,260000.0,Delivered,1,1.0,260000.0
ORD01516,2023-12-06,2023-12,Thời trang,Hà Nội,4520000.0,Canceled,5,0.0,0.0
ORD01517,2023-03-06,2023-03,Điện thoại & Phụ kiện,Hà Nội,1500000.0,Delivered,3,2.0,1500000.0
ORD01518,2023-06-26,2023-06,Mỹ phẩm,Hải Phòng,3170000.0,Canceled,10,0.0,0.0
ORD01519,2023-01-03,2023-01,Điện thoại & Phụ kiện,Hà Nội,4530000.0,Delivered,8,5.0,4530000.0
ORD01520,2023-05-22,2023-05,Điện thoại & Phụ kiện,Đà Nẵng,4350000.0,Delivered,6,5.0,4350000.0
ORD01521,2023-06-07,2023-06,Thời trang,Hà Nội,4840000.0,Delivered,10,2.0,4840000.0
ORD01522,2023-11-20,2023-11,Thời trang,Cần Thơ,3290000.0,Delivered,9,5.0,3290000.0
ORD01523,2023-05-26,2023-05,Thời trang,Hà Nội,2540000.0,Delivered,9,5.0,2540000.0
ORD01524,2023-10-20,2023-10,Điện thoại & Phụ kiện,TP.HCM,4590000.0,Delivered,11,3.0,4590000.0
ORD01525,2023-06-02,2023-06,Thời trang,Đà Nẵng,2990000.0,Delivered,6,1.0,2990000.0
ORD01526,2023-07-12,2023-07,Điện thoại & Phụ kiện,Đà Nẵng,3600000.0,Delivered,2,2.0,3600000.0
ORD01527,2023-03-14,2023-03,Nhà cửa & Đời sống,Hải Phòng,960000.0,Delivered,9,2.0,960000.0
ORD01528,2023-11-01,2023-11,Nhà cửa & Đời sống,Cần Thơ,2080000.0,Delivered,2,3.0,2080000.0
ORD01529,2023-12-10,2023-12,Thời trang,Đà Nẵng,3670000.0,Delivered,3,3.0,3670000.0
ORD01530,2023-05-20,2023-05,Điện thoại & Phụ kiện,TP.HCM,4570000.0,Delivered,6,1.0,4570000.0
ORD01531,2023-07-06,2023-07,Mỹ phẩm,Hà Nội,1700000.0,Delivered,2,4.0,1700000.0
ORD01532,2023-10-20,2023-10,Điện thoại & Phụ kiện,Đà Nẵng,1490000.0,Delivered,5,2.0,1490000.0
ORD01533,2023-03-02,2023-03,Thời trang,TP.HCM,850000.0,Delivered,2,5.0,850000.0
ORD01534,2023-07-17,2023-07,Điện thoại & Phụ kiện,Hà Nội,280000.0,Delivered,12,1.0,280000.0
ORD01535,2023-10-22,2023-10,Nhà cửa & Đời sống,Hải Phòng,4020000.0,Canceled,4,0.0,0.0
ORD01536,2023-11-15,2023-11,Điện thoại & Phụ kiện,Đà Nẵng,3390000.0,Delivered,11,1.0,3390000.0
ORD01537,2023-10-29,2023-10,Thời trang,Đà Nẵng,4100000.0,Delivered,11,4.0,4100000.0
ORD01538,2023-12-10,2023-12,Mỹ phẩm,TP.HCM,590000.0,Returned,3,0.0,0.0
ORD01539,2023-01-11,2023-01,Thời trang,Cần Thơ,2410000.0,Delivered,5,5.0,2410000.0
ORD01540,2023-03-03,2023-03,Điện thoại & Phụ kiện,Hải Phòng,3040000.0,Delivered,6,2.0,3040000.0
ORD01541,2023-11-29,2023-11,Nhà cửa & Đời sống,Cần Thơ,4340000.0,Delivered,13,1.0,4340000.0
ORD01542,2023-08-14,2023-08,Thời trang,Đà Nẵng,4030000.0,Delivered,7,4.0,4030000.0
ORD01543,2023-06-02,2023-06,Thời trang,Cần Thơ,210000.0,Delivered,10,1.0,210000.0
ORD01544,2023-07-18,2023-07,Điện thoại & Phụ kiện,Hà Nội,3440000.0,Delivered,8,1.0,3440000.0
ORD01545,2023-02-21,2023-02,Thời trang,Hải Phòng,4880000.0,Canceled,9,0.0,0.0
ORD01546,2023-09-17,2023-09,Thời trang,Cần Thơ,240000.0,Delivered,4,1.0,240000.0
ORD01547,2023-02-28,2023-02,Điện thoại & Phụ kiện,Hà Nội,370000.0,Delivered,4,4.0,370000.0
ORD01548,2023-03-13,2023-03,Điện thoại & Phụ kiện,TP.HCM,3970000.0,Delivered,7,5.0,3970000.0
ORD01549,2023-05-28,2023-05,Mỹ phẩm,Cần Thơ,3010000.0,Delivered,12,3.0,3010000.0
ORD01550,2023-12-15,2023-12,Điện thoại & Phụ kiện,Hải Phòng,3840000.0,Delivered,10,1.0,3840000.0
ORD01551,2023-03-04,2023-03,Điện thoại & Phụ kiện,Hà Nội,3300000.0,Canceled,10,0.0,0.0
ORD01552,2023-11-06,2023-11,Thời trang,Cần Thơ,2590000.0,Delivered,11,3.0,2590000.0
ORD01553,2023-08-31,2023-08,Mỹ phẩm,TP.HCM,1070000.0,Delivered,9,4.0,1070000.0
ORD01554,2023-11-26,2023-11,Điện thoại & Phụ kiện,Cần Thơ,3120000.0,Delivered,11,2.0,3120000.0
ORD01555,2023-04-17,2023-04,Thời trang,Hà Nội,3460000.0,Returned,2,0.0,0.0
ORD01556,2023-08-14,2023-08,Điện thoại & Phụ kiện,Cần Thơ,480000.0,Delivered,13,2.0,480000.0
ORD01557,2023-11-09,2023-11,Điện thoại & Phụ kiện,Hải Phòng,470000.0,Delivered,11,5.0,470000.0
ORD01558,2023-08-06,2023-08,Điện thoại & Phụ kiện,Đà Nẵng,3090000.0,Delivered,6,4.0,3090000.0
ORD01559,2023-08-29,2023-08,Mỹ phẩm,Hà Nội,1880000.0,Canceled,10,0.0,0.0
ORD01560,2023-09-16,2023-09,Điện thoại & Phụ kiện,Hà Nội,1060000.0,Delivered,10,4.0,1060000.0
ORD01561,2023-09-19,2023-09,Điện thoại & Phụ kiện,Hà Nội,3890000.0,Canceled,8,0.0,0.0
ORD01562,2023-01-05,2023-01,Thời trang,Hà Nội,4780000.0,Returned,13,0.0,0.0
ORD01563,2023-09-18,2023-09,Mỹ phẩm,Cần Thơ,2910000.0,Delivered,5,4.0,2910000.0
ORD01564,2023-02-23,2023-02,Điện thoại & Phụ kiện,Hải Phòng,2470000.0,Delivered,5,2.0,2470000.0
ORD01565,2023-02-16,2023-02,Thời trang,TP.HCM,1730000.0,Delivered,8,4.0,1730000.0
ORD01566,2023-08-03,2023-08,Điện thoại & Phụ kiện,Hải Phòng,4620000.0,Delivered,1,5.0,4620000.0
ORD01567,2023-06-26,2023-06,Thời trang,Hà Nội,1060000.0,Delivered,6,1.0,1060000.0
ORD01568,2023-01-09,2023-01,Thời trang,Cần Thơ,2660000.0,Canceled,10,0.0,0.0
ORD01569,2023-04-09,2023-04,Thời trang,Cần Thơ,3180000.0,Delivered,13,2.0,3180000.0
ORD01570,2023-01-20,2023-01,Điện thoại & Phụ kiện,Hà Nội,2710000.0,Delivered,9,4.0,2710000.0
ORD01571,2023-08-29,2023-08,Điện thoại & Phụ kiện,Cần Thơ,3020000.0,Canceled,12,0.0,0.0
ORD01572,2023-03-02,2023-03,Điện thoại & Phụ kiện,Hà Nội,2670000.0,Delivered,6,4.0,2670000.0
ORD01573,2023-06-27,2023-06,Điện thoại & Phụ kiện,Hải Phòng,2580000.0,Delivered,7,3.0,2580000.0
ORD01574,2023-12-04,2023-12,Điện thoại & Phụ kiện,Đà Nẵng,2540000.0,Delivered,4,1.0,2540000.0
ORD01575,2023-03-03,2023-03,Mỹ phẩm,Cần Thơ,2600000.0,Delivered,12,5.0,2600000.0
ORD01576,2023-05-25,2023-05,Nhà cửa & Đời sống,Hà Nội,1320000.0,Returned,10,0.0,0.0
ORD01577,2023-08-04,2023-08,Nhà cửa & Đời sống,Hà Nội,3340000.0,Delivered,1,2.0,3340000.0
ORD01578,2023-01-03,2023-01,Mỹ phẩm,Cần Thơ,4830000.0,Canceled,9,0.0,0.0
ORD01579,2023-06-09,2023-06,Thời trang,TP.HCM,1780000.0,Delivered,12,1.0,1780000.0
ORD01580,2023-08-15,2023-08,Mỹ phẩm,Hà Nội,4440000.0,Delivered,6,3.0,4440000.0
ORD01581,2023-09-26,2023-09,Điện thoại & Phụ kiện,Cần Thơ,1840000.0,Delivered,3,4.0,1840000.0
ORD01582,2023-04-30,2023-04,Thời trang,Hà Nội,2780000.0,Delivered,4,1.0,2780000.0
ORD01583,2023-03-30,2023-03,Thời trang,TP.HCM,2130000.0,Delivered,10,4.0,2130000.0
ORD01584,2023-11-25,2023-11,Thời trang,Đà Nẵng,3340000.0,Delivered,12,3.0,3340000.0
ORD01585,2023-03-09,2023-03,Mỹ phẩm,TP.HCM,750000.0,Delivered,6,2.0,750000.0
ORD01586,2023-12-23,2023-12,Điện thoại & Phụ kiện,Hải Phòng,3240000.0,Delivered,6,2.0,3240000.0
ORD01587,2023-04-08,2023-04,Điện thoại & Phụ kiện,Cần Thơ,3330000.0,Delivered,12,4.0,3330000.0
ORD01588,2023-09-24,2023-09,Nhà cửa & Đời sống,TP.HCM,680000.0,Delivered,9,4.0,680000.0
ORD01589,2023-04-15,2023-04,Điện thoại & Phụ kiện,Đà Nẵng,2280000.0,Delivered,4,1.0,2280000.0
ORD01590,2023-11-19,2023-11,Thời trang,Hà Nội,3820000.0,Delivered,5,3.0,3820000.0
ORD01591,2023-05-03,2023-05,Nhà cửa & Đời sống,Cần Thơ,2750000.0,Returned,5,0.0,0.0
ORD01592,2023-01-29,2023-01,Thời trang,TP.HCM,1500000.0,Returned,3,0.0,0.0
ORD01593,2023-05-17,2023-05,Thời trang,Đà Nẵng,2450000.0,Canceled,2,0.0,0.0
ORD01594,2023-07-14,2023-07,Điện thoại & Phụ kiện,TP.HCM,3950000.0,Delivered,8,1.0,3950000.0
ORD01595,2023-08-14,2023-08,Điện thoại & Phụ kiện,Hải Phòng,2270000.0,Delivered,10,4.0,2270000.0
ORD01596,2023-11-28,2023-11,Mỹ phẩm,Cần Thơ,240000.0,Delivered,9,5.0,240000.0
ORD01597,2023-06-19,2023-06,Thời trang,Hà Nội,3110000.0,Canceled,10,0.0,0.0
ORD01598,2023-01-09,2023-01,Thời trang,Đà Nẵng,4500000.0,Delivered,11,3.0,4500000.0
ORD01599,2023-02-09,2023-02,Điện thoại & Phụ kiện,TP.HCM,1470000.0,Delivered,13,2.0,1470000.0
ORD01600,2023-01-25,2023-01,Điện thoại & Phụ kiện,Cần Thơ,4150000.0,Canceled,9,0.0,0.0
ORD01601,2023-09-18,2023-09,Nhà cửa & Đời sống,TP.HCM,2410000.0,Delivered,5,3.0,2410000.0
ORD01602,2023-08-14,2023-08,Điện thoại & Phụ kiện,Cần Thơ,980000.0,Delivered,11,1.0,980000.0
ORD01603,2023-05-04,2023-05,Thời trang,Hải Phòng,4720000.0,Delivered,9,4.0,4720000.0
ORD01604,2023-02-07,2023-02,Điện thoại & Phụ kiện,TP.HCM,860000.0,Delivered,4,4.0,860000.0
ORD01605,2023-11-24,2023-11,Thời trang,Hải Phòng,1450000.0,Delivered,2,3.0,1450000.0
ORD01606,2023-09-08,2023-09,Nhà cửa & Đời sống,Đà Nẵng,4140000.0,Delivered,3,4.0,4140000.0
ORD01607,2023-06-25,2023-06,Thời trang,Hải Phòng,4780000.0,Returned,1,0.0,0.0
ORD01608,2023-03-31,2023-03,Điện thoại & Phụ kiện,Cần Thơ,4150000.0,Delivered,5,3.0,4150000.0
ORD01609,2023-02-06,2023-02,Thời trang,Đà Nẵng,1190000.0,Delivered,1,3.0,1190000.0
ORD01610,2023-11-12,2023-11,Mỹ phẩm,TP.HCM,3620000.0,Delivered,12,4.0,3620000.0
ORD01611,2023-06-25,2023-06,Thời trang,TP.HCM,3100000.0,Delivered,11,3.0,3100000.0
ORD01612,2023-10-11,2023-10,Mỹ phẩm,Cần Thơ,1000000.0,Returned,1,0.0,0.0
ORD01613,2023-03-22,2023-03,Thời trang,Hà Nội,4330000.0,Delivered,11,5.0,4330000.0
ORD01614,2023-04-24,2023-04,Mỹ phẩm,Hà Nội,3790000.0,Canceled,11,0.0,0.0
ORD01615,2023-02-09,2023-02,Thời trang,TP.HCM,4150000.0,Delivered,13,4.0,4150000.0
ORD01616,2023-10-28,2023-10,Điện thoại & Phụ kiện,Cần Thơ,4230000.0,Delivered,7,2.0,4230000.0
ORD01617,2023-08-12,2023-08,Điện thoại & Phụ kiện,Hà Nội,1990000.0,Returned,2,0.0,0.0
ORD01618,2023-11-14,2023-11,Điện thoại & Phụ kiện,Hải Phòng,820000.0,Delivered,8,4.0,820000.0
ORD01619,2023-12-15,2023-12,Nhà cửa & Đời sống,TP.HCM,1820000.0,Delivered,6,4.0,1820000.0
ORD01620,2023-04-25,2023-04,Mỹ phẩm,Hải Phòng,440000.0,Delivered,4,3.0,440000.0
ORD01621,2023-07-05,2023-07,Thời trang,Cần Thơ,2190000.0,Canceled,9,0.0,0.0
ORD01622,2023-11-19,2023-11,Điện thoại & Phụ kiện,Hải Phòng,3070000.0,Canceled,10,0.0,0.0
ORD01623,2023-02-25,2023-02,Điện thoại & Phụ kiện,Hà Nội,1420000.0,Canceled,8,0.0,0.0
ORD01624,2023-02-09,2023-02,Mỹ phẩm,Hà Nội,2920000.0,Delivered,13,5.0,2920000.0
ORD01625,2023-12-20,2023-12,Thời trang,Đà Nẵng,2070000.0,Delivered,10,5.0,2070000.0
ORD01626,2023-02-09,2023-02,Điện thoại & Phụ kiện,TP.HCM,4550000.0,Delivered,3,2.0,4550000.0
ORD01627,2023-12-13,2023-12,Thời trang,Cần Thơ,410000.0,Delivered,3,5.0,410000.0
ORD01628,2023-08-25,2023-08,Điện thoại & Phụ kiện,TP.HCM,1450000.0,Delivered,4,3.0,1450000.0
ORD01629,2023-10-16,2023-10,Điện thoại & Phụ kiện,Hải Phòng,2570000.0,Delivered,9,3.0,2570000.0
ORD01630,2023-09-19,2023-09,Thời trang,Cần Thơ,3680000.0,Delivered,9,2.0,3680000.0
ORD01631,2023-08-04,2023-08,Điện thoại & Phụ kiện,Cần Thơ,3500000.0,Delivered,5,3.0,3500000.0
ORD01632,2023-05-27,2023-05,Nhà cửa & Đời sống,Hà Nội,1550000.0,Canceled,12,0.0,0.0
ORD01633,2023-12-02,2023-12,Điện thoại & Phụ kiện,Hải Phòng,3430000.0,Returned,9,0.0,0.0
ORD01634,2023-06-17,2023-06,Điện thoại & Phụ kiện,Hà Nội,1520000.0,Delivered,6,5.0,1520000.0
ORD01635,2023-04-02,2023-04,Điện thoại & Phụ kiện,Hà Nội,2430000.0,Delivered,8,4.0,2430000.0
ORD01636,2023-12-19,2023-12,Mỹ phẩm,Đà Nẵng,4190000.0,Delivered,11,2.0,4190000.0
ORD01637,2023-02-28,2023-02,Thời trang,Hà Nội,4460000.0,Delivered,8,5.0,4460000.0
ORD01638,2023-02-28,2023-02,Thời trang,TP.HCM,530000.0,Delivered,12,5.0,530000.0
ORD01639,2023-10-31,2023-10,Điện thoại & Phụ kiện,Cần Thơ,410000.0,Returned,10,0.0,0.0
ORD01640,2023-06-18,2023-06,Điện thoại & Phụ kiện,Hà Nội,2400000.0,Delivered,7,5.0,2400000.0
ORD01641,2023-09-26,2023-09,Thời trang,TP.HCM,370000.0,Delivered,4,5.0,370000.0
ORD01642,2023-12-29,2023-12,Mỹ phẩm,Hải Phòng,4320000.0,Delivered,4,2.0,4320000.0
ORD01643,2023-02-14,2023-02,Mỹ phẩm,Cần Thơ,1690000.0,Delivered,6,3.0,1690000.0
ORD01644,2023-12-11,2023-12,Điện thoại & Phụ kiện,Hải Phòng,3420000.0,Delivered,9,5.0,3420000.0
ORD01645,2023-06-30,2023-06,Thời trang,TP.HCM,2160000.0,Delivered,7,4.0,2160000.0
ORD01646,2023-06-19,2023-06,Nhà cửa & Đời sống,Hải Phòng,270000.0,Delivered,5,2.0,270000.0
ORD01647,2023-12-22,2023-12,Điện thoại & Phụ kiện,Hải Phòng,1120000.0,Delivered,5,1.0,1120000.0
ORD01648,2023-07-10,2023-07,Mỹ phẩm,Hải Phòng,790000.0,Delivered,8,3.0,790000.0
ORD01649,2023-06-04,2023-06,Điện thoại & Phụ kiện,Hà Nội,1280000.0,Delivered,6,4.0,1280000.0
ORD01650,2023-07-07,2023-07,Nhà cửa & Đời sống,Hà Nội,1480000.0,Delivered,1,5.0,1480000.0
ORD01651,2023-01-07,2023-01,Mỹ phẩm,Hà Nội,1690000.0,Delivered,1,2.0,1690000.0
ORD01652,2023-05-13,2023-05,Nhà cửa & Đời sống,Cần Thơ,2410000.0,Returned,9,0.0,0.0
ORD01653,2023-08-23,2023-08,Thời trang,TP.HCM,1570000.0,Delivered,8,5.0,1570000.0
ORD01654,2023-02-14,2023-02,Điện thoại & Phụ kiện,Hà Nội,3620000.0,Delivered,6,4.0,3620000.0
ORD01655,2023-11-10,2023-11,Nhà cửa & Đời sống,Hải Phòng,4330000.0,Canceled,13,0.0,0.0
ORD01656,2023-09-06,2023-09,Điện thoại & Phụ kiện,Hải Phòng,4010000.0,Delivered,1,3.0,4010000.0
ORD01657,2023-01-31,2023-01,Điện thoại & Phụ kiện,Hải Phòng,2520000.0,Canceled,2,0.0,0.0
ORD01658,2023-01-23,2023-01,Mỹ phẩm,Hải Phòng,440000.0,Returned,10,0.0,0.0
ORD01659,2023-06-09,2023-06,Mỹ phẩm,Đà Nẵng,3340000.0,Delivered,3,4.0,3340000.0
ORD01660,2023-12-29,2023-12,Nhà cửa & Đời sống,Cần Thơ,3910000.0,Canceled,10,0.0,0.0
ORD01661,2023-06-07,2023-06,Điện thoại & Phụ kiện,TP.HCM,3640000.0,Delivered,12,1.0,3640000.0
ORD01662,2023-02-08,2023-02,Mỹ phẩm,TP.HCM,2480000.0,Delivered,3,5.0,2480000.0
ORD01663,2023-03-23,2023-03,Mỹ phẩm,Hà Nội,3430000.0,Canceled,2,0.0,0.0
ORD01664,2023-12-22,2023-12,Điện thoại & Phụ kiện,Đà Nẵng,1580000.0,Returned,12,0.0,0.0
ORD01665,2023-09-15,2023-09,Điện thoại & Phụ kiện,TP.HCM,1200000.0,Delivered,2,1.0,1200000.0
ORD01666,2023-07-25,2023-07,Điện thoại & Phụ kiện,Cần Thơ,4170000.0,Delivered,6,5.0,4170000.0
ORD01667,2023-03-18,2023-03,Điện thoại & Phụ kiện,Hải Phòng,260000.0,Delivered,7,5.0,260000.0
ORD01668,2023-01-12,2023-01,Nhà cửa & Đời sống,Hà Nội,4110000.0,Delivered,4,3.0,4110000.0
ORD01669,2023-10-22,2023-10,Thời trang,Cần Thơ,2350000.0,Delivered,1,1.0,2350000.0
ORD01670,2023-08-12,2023-08,Mỹ phẩm,TP.HCM,1490000.0,Returned,6,0.0,0.0
ORD01671,2023-01-13,2023-01,Nhà cửa & Đời sống,Đà Nẵng,1530000.0,Delivered,7,5.0,1530000.0
ORD01672,2023-02-15,2023-02,Điện thoại & Phụ kiện,Hà Nội,2690000.0,Delivered,4,2.0,2690000.0
ORD01673,2023-06-04,2023-06,Mỹ phẩm,TP.HCM,2260000.0,Delivered,6,5.0,2260000.0
ORD01674,2023-04-23,2023-04,Thời trang,Hà Nội,1710000.0,Delivered,9,3.0,1710000.0
ORD01675,2023-08-21,2023-08,Mỹ phẩm,TP.HCM,1010000.0,Delivered,4,2.0,1010000.0
ORD01676,2023-01-17,2023-01,Điện thoại & Phụ kiện,Hải Phòng,1830000.0,Delivered,12,1.0,1830000.0
ORD01677,2023-12-26,2023-12,Nhà cửa & Đời sống,Đà Nẵng,3400000.0,Canceled,10,0.0,0.0
ORD01678,2023-08-11,2023-08,Điện thoại & Phụ kiện,Hải Phòng,2140000.0,Delivered,4,3.0,2140000.0
ORD01679,2023-12-20,2023-12,Điện thoại & Phụ kiện,TP.HCM,4240000.0,Delivered,10,1.0,4240000.0
ORD01680,2023-07-07,2023-07,Mỹ phẩm,Cần Thơ,1620000.0,Delivered,12,2.0,1620000.0
ORD01681,2023-12-10,2023-12,Điện thoại & Phụ kiện,Hải Phòng,1120000.0,Delivered,5,4.0,1120000.0
ORD01682,2023-12-31,2023-12,Thời trang,Cần Thơ,2110000.0,Delivered,3,1.0,2110000.0
ORD01683,2023-06-12,2023-06,Thời trang,TP.HCM,2890000.0,Canceled,10,0.0,0.0
ORD01684,2023-11-22,2023-11,Mỹ phẩm,Đà Nẵng,740000.0,Delivered,2,2.0,740000.0
ORD01685,2023-03-15,2023-03,Điện thoại & Phụ kiện,Cần Thơ,1260000.0,Delivered,9,3.0,1260000.0
ORD01686,2023-08-21,2023-08,Điện thoại & Phụ kiện,TP.HCM,1620000.0,Canceled,13,0.0,0.0
ORD01687,2023-08-12,2023-08,Điện thoại & Phụ kiện,Cần Thơ,1650000.0,Returned,1,0.0,0.0
ORD01688,2023-11-15,2023-11,Thời trang,Hải Phòng,1730000.0,Delivered,5,5.0,1730000.0
ORD01689,2023-03-01,2023-03,Điện thoại & Phụ kiện,TP.HCM,910000.0,Delivered,5,3.0,910000.0
ORD01690,2023-12-01,2023-12,Điện thoại & Phụ kiện,Hải Phòng,150000.0,Delivered,8,2.0,150000.0
ORD01691,2023-08-10,2023-08,Điện thoại & Phụ kiện,Hà Nội,3310000.0,Delivered,6,3.0,3310000.0
ORD01692,2023-02-06,2023-02,Điện thoại & Phụ kiện,TP.HCM,760000.0,Delivered,6,5.0,760000.0
ORD01693,2023-10-05,2023-10,Thời trang,Cần Thơ,2470000.0,Returned,6,0.0,0.0
ORD01694,2023-07-15,2023-07,Mỹ phẩm,Hà Nội,810000.0,Delivered,4,1.0,810000.0
ORD01695,2023-12-18,2023-12,Điện thoại & Phụ kiện,Hải Phòng,1040000.0,Delivered,1,1.0,1040000.0
ORD01696,2023-08-30,2023-08,Thời trang,Hải Phòng,3130000.0,Delivered,3,1.0,3130000.0
ORD01697,2023-11-20,2023-11,Thời trang,Cần Thơ,4760000.0,Returned,13,0.0,0.0
ORD01698,2023-08-07,2023-08,Thời trang,Hà Nội,3350000.0,Delivered,13,3.0,3350000.0
ORD01699,2023-07-11,2023-07,Mỹ phẩm,Đà Nẵng,870000.0,Delivered,10,3.0,870000.0
ORD01700,2023-01-17,2023-01,Thời trang,Cần Thơ,760000.0,Canceled,12,0.0,0.0
ORD01701,2023-01-12,2023-01,Thời trang,Hải Phòng,1850000.0,Delivered,11,4.0,1850000.0
ORD01702,2023-07-12,2023-07,Điện thoại & Phụ kiện,TP.HCM,3300000.0,Delivered,6,3.0,3300000.0
ORD01703,2023-01-22,2023-01,Thời trang,Hà Nội,1810000.0,Delivered,5,2.0,1810000.0
ORD01704,2023-04-30,2023-04,Thời trang,Đà Nẵng,4870000.0,Returned,10,0.0,0.0
ORD01705,2023-07-29,2023-07,Điện thoại & Phụ kiện,TP.HCM,2640000.0,Returned,1,0.0,0.0
ORD01706,2023-11-02,2023-11,Điện thoại & Phụ kiện,Hà Nội,720000.0,Delivered,5,3.0,720000.0
ORD01707,2023-09-27,2023-09,Nhà cửa & Đời sống,Cần Thơ,3110000.0,Delivered,2,5.0,3110000.0
ORD01708,2023-07-11,2023-07,Thời trang,Cần Thơ,4120000.0,Delivered,1,5.0,4120000.0
ORD01709,2023-06-24,2023-06,Thời trang,Hà Nội,2550000.0,Delivered,4,3.0,2550000.0
ORD01710,2023-10-12,2023-10,Nhà cửa & Đời sống,Đà Nẵng,2010000.0,Delivered,6,5.0,2010000.0
ORD01711,2023-07-23,2023-07,Mỹ phẩm,Hà Nội,4760000.0,Delivered,7,2.0,4760000.0
ORD01712,2023-06-13,2023-06,Thời trang,TP.HCM,3380000.0,Canceled,9,0.0,0.0
ORD01713,2023-09-08,2023-09,Mỹ phẩm,TP.HCM,800000.0,Delivered,5,3.0,800000.0
ORD01714,2023-08-15,2023-08,Mỹ phẩm,Cần Thơ,3750000.0,Delivered,8,1.0,3750000.0
ORD01715,2023-01-07,2023-01,Thời trang,Hà Nội,2380000.0,Returned,8,0.0,0.0
ORD01716,2023-01-29,2023-01,Thời trang,Cần Thơ,4430000.0,Delivered,11,1.0,4430000.0
ORD01717,2023-02-02,2023-02,Điện thoại & Phụ kiện,Đà Nẵng,720000.0,Delivered,9,5.0,720000.0
ORD01718,2023-05-14,2023-05,Nhà cửa & Đời sống,TP.HCM,3060000.0,Delivered,3,5.0,3060000.0
ORD01719,2023-03-20,2023-03,Thời trang,Hải Phòng,2540000.0,Canceled,3,0.0,0.0
